"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USW00014739","BOSTON, MA US","2011-07-27","3.3"," 1647"," 1211","0.0","0.0",,"28.9","20.0","  350","  330","5.8","8.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-07-28","4.0"," 2211"," 1533","0.0","0.0",,"23.9","20.0","  190","  110","7.2","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-07-29","3.8"," 1539"," 1720","3.6","0.0",,"26.1","18.9","  200","  190","8.0","10.3","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-07-30","5.4"," 0838"," 1525","0.0","0.0",,"31.7","22.8","  320","  350","9.8","13.9","    1",,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2011-07-31","3.8"," 1609"," 1151","0.0","0.0",,"32.8","21.1","  110","  320","6.7","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-01","3.6"," 1633"," 1644","0.0","0.0",,"33.9","22.2","  240","  260","7.6","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-02","4.3"," 1544"," 1543","15.2","0.0",,"33.3","18.9","  350","   10","9.8","12.5","    1",,"    1",,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-03","3.0"," 1220"," 1509","0.0","0.0",,"23.3","18.3","  100","  120","5.8","6.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-04","3.3"," 1339"," 1335","0.0","0.0",,"24.4","19.4","   80","   90","8.0","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-05","4.0"," 1659"," 1654","0.0","0.0",,"23.9","19.4","  110","  110","7.6","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-06","4.3"," 1702"," 2112","0.0","0.0",,"31.1","21.1","  230","  250","9.8","16.5",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-07","4.1"," 1041"," 0901","26.9","0.0",,"25.0","21.7","  200","  180","9.8","12.5","    1",,,,,,"    1",,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-08","2.0"," 1619",,"7.4","0.0",,"26.7","21.1","   40",,"4.0",,"    1","    1",,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-09","5.0"," 2359"," 2352","30.7","0.0",,"24.4","19.4","  110","  120","10.7","13.0","    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-10","3.9"," 2359"," 0011","18.5","0.0",,"25.6","18.9","  110","  110","10.7","13.0","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-11","4.8"," 1310"," 1156","0.0","0.0",,"27.8","17.8","  230","  230","9.8","17.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-12","3.0"," 1719"," 1718","0.0","0.0",,"28.3","18.3","  280","  290","6.7","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-13","2.9"," 1242"," 1658","0.0","0.0",,"27.8","18.9","  120","  250","6.3","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-14","3.0"," 1315"," 1132","0.5","0.0",,"25.0","20.0","  180","  200","6.3","7.6",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-15","6.3"," 1755"," 1754","36.3","0.0",,"20.6","17.2","   40","   40","13.4","17.0","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-16","3.4"," 0003"," 0002","0.3","0.0",,"23.3","16.7","  340","  330","6.7","9.4","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-17","3.2"," 1348"," 2246","0.0","0.0",,"28.9","18.3","  120","  230","6.3","7.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-18","5.1"," 1333"," 1304","0.0","0.0",,"31.1","20.0","  220","  230","9.4","12.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-19","3.9"," 1425"," 1425","0.8","0.0",,"31.1","22.2","  240","  240","14.3","18.3",,,"    1",,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-20","4.1"," 1529"," 1528","0.0","0.0",,"28.9","22.2","  200","  200","7.6","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-21","5.2"," 1836"," 1822","0.0","0.0",,"30.0","20.6","  190","  190","10.7","13.9",,,"    1",,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-22","5.7"," 0846"," 1315","15.0","0.0",,"26.7","20.0","  280","  340","10.7","14.3","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-23","4.0"," 1604"," 1738","0.0","0.0",,"26.1","17.2","  250","  280","7.2","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-24","5.6"," 1730"," 1808","0.0","0.0",,"27.2","17.8","  190","  200","10.7","13.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-25","6.6"," 1344"," 1352","1.5","0.0",,"30.6","20.0","  220","  230","12.5","15.6",,,"    1",,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-26","3.4"," 0001"," 0001","0.8","0.0",,"28.9","21.1","  250","  240","9.8","12.5",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-27","2.6"," 1942"," 1941","19.6","0.0",,"26.1","21.1","  130","  130","8.9","13.9","    1","    1",,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-28","12.1"," 1215"," 1110","23.1","0.0",,"24.4","19.4","  170","  150","20.6","28.2","    1","    1",,,,,"    1",,,"    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-08-29","4.3"," 0020"," 0019","0.0","0.0",,"26.7","16.7","  260","  250","12.5","16.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-30","3.1"," 1436"," 1615","0.0","0.0",,"25.0","16.7","  110","  120","6.3","7.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-08-31","2.7"," 1243"," 1252","0.0","0.0",,"27.2","17.2","  100","  110","6.7","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-01","3.0"," 1521"," 1643","0.0","0.0",,"21.7","16.7","   80","   60","6.3","7.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-02","3.0"," 1236"," 1235","0.0","0.0",,"20.0","15.6","  100","  100","5.8","6.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-03","4.4"," 1248"," 0945","0.0","0.0",,"30.0","15.6","  220","  260","7.6","10.3",,,,,,,"    1",,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-04","5.2"," 1243"," 1647","0.0","0.0",,"29.4","20.0","  230","  170","9.4","11.2",,,,,,,"    1",,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-05","6.1"," 1400"," 1353","0.0","0.0",,"30.6","20.6","  210","  200","10.3","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-06","3.9"," 0235"," 0411","17.3","0.0",,"23.3","15.6","   20","   30","11.2","13.4","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-07","5.8"," 1324"," 1323","7.6","0.0",,"17.2","15.6","   50","   50","8.9","11.2","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-08","2.8"," 0944"," 0944","29.7","0.0",,"17.8","14.4","  110","  110","7.2","9.4","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-09","3.7"," 1648"," 1535","0.0","0.0",,"27.2","14.4","  270","  320","7.2","9.4","    1","    1",,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2011-09-10","3.8"," 1725"," 0827","0.0","0.0",,"21.7","15.0","  100","   40","6.7","8.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-11","3.6"," 1518"," 1900","0.0","0.0",,"21.1","13.3","  110","  190","8.0","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-12","4.3"," 1519"," 1250","0.0","0.0",,"27.8","16.7","  240","  230","7.2","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-13","4.6"," 1721"," 1646","0.0","0.0",,"29.4","17.8","  220","  210","9.8","14.3","    1",,,,,,"    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2011-09-14","4.0"," 1620"," 1619","2.0","0.0",,"30.0","20.0","  230","  230","10.7","13.0",,,"    1",,,,"    1",,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-15","4.7"," 2312"," 2340","0.8","0.0",,"28.3","12.8","  330","  320","11.6","16.1","    1",,,,,,"    1",,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-16","5.1"," 0206"," 0206","0.0","0.0",,"18.3","10.0","  310","  320","9.4","13.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-17","3.1"," 1217"," 1210","0.0","0.0",,"16.7","8.9","  100","  100","5.8","7.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-18","4.2"," 1600"," 1708","0.0","0.0",,"18.9","10.6","   70","   60","7.2","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-19","4.1"," 1334"," 0936","0.0","0.0",,"18.3","10.6","   90","   60","6.3","8.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-20","3.9"," 1706"," 1657","3.3","0.0",,"19.4","12.8","  240","  250","6.3","8.0","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-21","3.3"," 1433"," 0934","0.0","0.0",,"23.9","15.0","  110","   90","7.2","10.7","    1",,,,,,"    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2011-09-22","2.1"," 2205"," 2205","1.3","0.0",,"22.8","18.3","  230","  250","5.4","7.2","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-23","2.9"," 2331"," 0731","11.9","0.0",,"22.8","18.3","   80","  300","4.5","6.3","    1","    1",,,,,"    1",,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-24","3.0"," 0855"," 1126","10.9","0.0",,"26.7","18.3","  220","  270","5.8","8.0","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-25","1.7"," 1200"," 1223","0.0","0.0",,"25.6","20.0","  140","  130","4.5","5.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-26","2.2"," 0626"," 0719","0.0","0.0",,"24.4","18.9","  290","  320","4.5","5.8","    1",,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-27","2.7"," 1234"," 1233","0.0","0.0",,"22.8","17.8","   80","   70","6.7","7.6","    1",,,,,,"    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2011-09-28","4.9"," 1550"," 1535","0.0","0.0",,"21.1","17.2","  100","   90","8.0","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-09-29","4.3"," 1729"," 1725","23.9","0.0",,"22.2","16.7","  230","  230","16.1","19.7","    1",,"    1",,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-09-30","4.7"," 1501"," 1500","3.0","0.0",,"25.0","14.4","  190","  180","8.9","11.2","    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-01","3.5",,,"8.6","0.0",,"21.7","13.9","   50","   50","7.2","9.4",,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-02","4.1",,,"0.0","0.0",,"18.3","14.4","   40","   30","8.9","11.2",,,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-03","3.4",,,"1.8","0.0",,"20.0","13.3","  140","  140","8.0","9.8",,"    1",,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-04","4.5",,,"28.4","0.0",,"20.0","13.3","   30","  330","8.9","10.3",,,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-05","6.2",,,"0.0","0.0",,"20.6","10.6","  330","  330","12.5","15.6",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-06","5.9",,,"0.0","0.0",,"18.9","8.9","  320","  320","9.8","12.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-07","3.0",,,"0.0","0.0",,"16.7","7.8","  230","  240","5.8","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-08","3.7",,,"0.0","0.0",,"27.8","12.8","  280","  250","6.3","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-09","4.7",,,"0.0","0.0",,"30.6","18.3","  300","  310","6.7","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-10","4.2",,,"0.0","0.0",,"29.4","17.8","  330","  330","7.6","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-11","3.5",,,"0.0","0.0",,"18.9","14.4","   60","   90","5.8","6.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-12","5.5",,,"2.0","0.0",,"16.7","13.9","  100","  100","8.9","10.7",,,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-13","5.0",,,"23.6","0.0",,"17.2","15.0","   80","   70","10.3","13.0",,,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-14","5.1",,,"14.7","0.0",,"19.4","15.0","  230","  230","10.7","13.9","    1","    1","    1",,,,,,,"    1",,,,,,
"USW00014739","BOSTON, MA US","2011-10-15","8.6",,,"0.0","0.0",,"20.0","13.3","  230","  260","13.9","17.9",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-16","6.7",,,"0.0","0.0",,"18.9","12.2","  280","  280","13.4","17.4",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-17","6.4",,,"0.0","0.0",,"18.9","13.3","  260","  250","12.5","17.0",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-18","3.6",,,"0.0","0.0",,"20.0","12.8","  230","  220","7.6","11.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-19","6.8",,,"29.7","0.0",,"15.0","12.2","   40","   40","13.4","16.5",,,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-20","6.2",,,"11.9","0.0",,"20.6","12.2","   30","  210","13.4","17.0","    1","    1",,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-21","5.2",,,"0.0","0.0",,"17.8","11.7","  230","  250","10.3","13.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-22","4.1",,,"0.0","0.0",,"17.2","10.0","  270","  290","7.2","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-23","2.6",,,"0.0","0.0",,"14.4","7.8","  290","  290","5.8","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-24","3.2",,,"0.0","0.0",,"17.2","6.1","  190","  180","6.7","9.4",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-25","5.6",,,"0.3","0.0",,"16.7","10.0","  300","  280","10.3","13.9",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-26","2.3",,,"0.5","0.0",,"10.0","8.9","  280","  270","6.7","8.0",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-10-27","6.0",,,"25.9","0.0",,"9.4","1.1","   10","   10","9.4","11.6",,,,,,,,,"    1","    1",,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2011-10-28","5.0",,,"0.0","0.0",,"9.4","1.7","  290","  320","7.6","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-10-29","7.4",,,"21.6","10.0",,"9.4","1.1","   40","   20","13.9","17.0",,,,,,,,,"    1",,,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2011-10-30","7.5",,,"2.8","15.0",,"8.9","1.1","  350","  350","13.9","17.9",,,,,,,,,"    1",,,"    1",,"    1","    1",
"USW00014739","BOSTON, MA US","2011-10-31","3.0",,,"0.0","0.0",,"11.1","3.3","  160","  140","5.8","7.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-01","3.2",,,"0.0","0.0",,"12.2","4.4","   80","   90","7.2","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-02","3.0",,,"0.0","0.0",,"12.2","3.9","  130","  130","4.5","5.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-03","4.5",,,"0.0","0.0",,"17.2","5.6","  230","  220","8.9","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-04","6.2",,,"0.0","0.0",,"11.7","3.3","  320","  350","10.7","13.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-05","3.5",,,"0.0","0.0",,"9.4","2.2","  350","  350","6.7","8.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-06","4.7",,,"0.0","0.0",,"15.0","2.2","  230","  260","8.0","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-07","4.0",,,"0.0","0.0",,"18.3","5.6","  240","  270","6.3","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-08","2.3",,,"0.0","0.0",,"20.6","10.6","  300","  300","4.0","4.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-09","2.5",,,"0.0","0.0",,"19.4","8.3","  180","  210","5.8","7.6",,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2011-11-10","1.9",,,"26.7","0.0",,"15.6","11.1","  300","  330","6.3","10.7","    1","    1",,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-11-11","7.3",,,"0.0","0.0",,"14.4","5.0","  270","  270","13.9","19.2",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-11-12","5.8",,,"0.0","0.0",,"11.7","2.8","  220","  220","11.6","14.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-13","5.0",,,"0.0","0.0",,"17.2","5.6","  200","  200","10.3","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-14","6.0",,,"0.0","0.0",,"20.0","12.2","  230","  220","9.8","11.6",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-11-15","5.4",,,"0.0","0.0",,"19.4","13.3","  280","  290","9.8","12.5",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-11-16","2.1",,,"19.8","0.0",,"15.0","10.6","  190","  220","4.5","6.3","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-11-17","5.5",,,"3.3","0.0",,"13.3","3.9","  270","  310","9.8","12.5","    1",,,,,,,,"    1","    1",,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2011-11-18","5.7",,,"0.0","0.0",,"7.2","2.2","  280","  280","10.7","14.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-19","7.5",,,"0.0","0.0",,"11.7","2.2","  230","  230","12.5","16.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-20","6.8",,,"0.0","0.0",,"18.9","9.4","  230","  230","13.0","15.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-21","4.3",,,"0.0","0.0",,"15.0","2.2","   20","   10","7.6","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-22","2.8",,,"0.8","0.0",,"7.8","1.1","  190","  200","10.7","11.2",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-11-23","8.8",,,"37.1","0.0",,"8.9","1.1","   80","   70","14.8","17.4","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-11-24","2.8",,,"0.0","0.0",,"7.8","-0.6","  360","  340","6.3","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-25","4.7",,,"0.0","0.0",,"16.1","2.2","  260","  270","7.2","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-26","2.6",,,"0.0","0.0",,"17.2","7.2","  280","  290","6.3","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-27","1.8",,,"0.0","0.0",,"12.8","3.3","  210","  220","6.7","9.4","    1","    1",,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2011-11-28","5.7",,,"0.0","0.0",,"19.4","11.7","  220","  230","9.8","12.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-11-29","3.0",,,"1.5","0.0",,"18.9","11.1","  110","  110","7.6","8.9","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-11-30","7.4",,,"17.8","0.0",,"17.8","6.7","  170","  180","14.3","18.3","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-01","4.6",,,"0.0","0.0",,"9.4","3.3","  330","  320","7.6","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-02","3.7",,,"0.0","0.0",,"10.0","1.7","  320","  320","8.9","11.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-03","3.6",,,"0.0","0.0",,"7.2","1.1","  320","  320","7.2","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-04","4.0",,,"0.0","0.0",,"11.7","1.7","  210","  220","8.0","11.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-05","4.3",,,"0.0","0.0",,"17.2","6.7","  210","  170","7.6","11.6",,,,,,,"    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2011-12-06","4.0",,,"2.3","0.0",,"16.1","9.4","  280","  310","7.2","10.3","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-07","3.1",,,"40.6","0.0",,"15.0","7.2","   40","   40","7.6","8.9","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-08","7.2",,,"22.6","0.0",,"7.8","2.8","  290","  320","16.1","21.5","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-09","4.5",,,"0.0","0.0",,"11.1","1.7","  220","  220","10.7","14.3",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-10","4.4",,,"0.0","0.0",,"8.3","-0.6","  330","  330","8.0","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-11","3.2",,,"0.0","0.0",,"3.3","-2.2","  220","  210","5.8","8.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-12","4.1",,,"0.0","0.0",,"9.4","-0.6","  220","  220","7.6","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-13","3.0",,,"0.0","0.0",,"8.3","-1.7","   40","   40","7.2","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-14","2.9",,,"0.0","0.0",,"6.1","2.8","   10","   10","5.4","6.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-15","7.4",,,"1.3","0.0",,"12.2","3.3","  210","  200","12.5","16.5",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-16","7.1",,,"0.5","0.0",,"12.2","5.0","  280","  280","14.3","20.1",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-17","5.0",,,"0.0","0.0",,"5.0","-2.2","  360","  350","8.0","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-18","4.4",,,"0.0","0.0",,"-2.2","-6.7","  350","  330","7.2","9.4",,,,,,,,,,,,,,"    1",,
"USW00014739","BOSTON, MA US","2011-12-19","6.3",,,"0.0","0.0",,"7.2","-7.8","  230","  220","11.6","16.1",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-20","4.6",,,"0.0","0.0",,"7.2","0.0","  330","  350","8.0","10.7",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-21","4.3",,,"2.3","0.0",,"14.4","0.0","  220","  220","9.4","11.6","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-22","5.0",,,"10.4","0.0",,"13.9","7.2","  260","  270","11.2","15.6","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-23","4.2",,,"14.7","0.0",,"8.3","-0.6","  320","  320","8.9","11.6","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-24","3.4",,,"0.0","0.0",,"-0.6","-5.6","  360","  360","6.7","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-25","3.4",,,"0.8","0.0",,"5.6","-7.2","  200","  210","7.2","9.4",,,,,,,,,,,,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2011-12-26","4.7",,,"0.0","0.0",,"6.1","-1.1","  330","  320","11.6","16.1",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-27","6.3",,,"4.6","0.0",,"13.3","-1.7","  170","  170","17.0","21.9","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-28","8.8",,,"0.5","0.0",,"13.9","-2.2","  270","  270","14.8","19.2","    1",,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2011-12-29","6.7",,,"0.0","0.0",,"0.6","-5.0","  280","  280","13.0","17.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-30","1.8",,,"0.0","0.0",,"6.7","-2.8","  230","  230","6.3","7.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2011-12-31","3.0",,,"0.3","0.0",,"4.4","1.1","  290","  290","6.3","8.0","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-01-01","4.1",,,"0.3","0.0",,"11.1","3.9","  190","  180","8.9","11.2",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-01-02","6.2",,,"0.3","0.0",,"10.0","1.1","  270","  290","11.2","16.1",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-01-03","6.6",,,"0.0","0.0",,"1.7","-10.0","  330","  320","10.7","15.6",,,,,,,,,,,,,,,,
