timestamp,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,uvIndex,visibility,windBearing,windSpeed
2015-10-11 06:00:00-05:00,6.26,0.0,6.84,0.88,clear-day,,0.0,0.0,,1014.73,Clear,8.78,0.0,13.94,225,4.53
2015-10-11 07:00:00-05:00,7.24,0.14,7.22,0.85,clear-day,,0.0,0.0,,1014.7,Clear,9.62,0.0,15.26,222,4.68
2015-10-11 08:00:00-05:00,12.26,0.0,7.83,0.74,clear-day,,0.0,0.0,,1014.66,Clear,12.26,1.0,15.51,223,5.36
2015-10-11 09:00:00-05:00,14.05,0.0,7.66,0.65,clear-day,,0.0,0.0,,1014.06,Clear,14.05,2.0,15.51,220,6.59
2015-10-11 10:00:00-05:00,15.84,0.37,7.37,0.57,partly-cloudy-day,,0.0,0.0,,1013.05,Partly Cloudy,15.84,2.0,15.51,214,7.1
2015-10-11 11:00:00-05:00,17.35,0.0,6.74,0.5,clear-day,,0.0,0.0,,1011.81,Clear,17.35,3.0,15.51,222,7.19
2015-10-11 12:00:00-05:00,18.24,0.05,5.94,0.45,clear-day,,0.0,0.0,,1010.97,Clear,18.24,3.0,15.51,228,6.83
2015-10-11 13:00:00-05:00,19.08,0.16,6.87,0.45,clear-day,,0.0,0.0,,1010.38,Clear,19.08,3.0,15.51,231,5.57
2015-10-11 14:00:00-05:00,19.54,0.16,6.83,0.44,clear-day,,0.0,0.0,,1009.43,Clear,19.54,2.0,15.51,226,6.41
2015-10-11 15:00:00-05:00,19.84,0.16,7.36,0.44,clear-day,,0.0,0.0,,1008.76,Clear,19.84,1.0,15.51,214,5.71
2015-10-11 16:00:00-05:00,19.27,0.16,7.29,0.46,clear-day,,0.0,0.0,,1008.31,Clear,19.27,0.0,15.51,214,6.13
2015-10-11 17:00:00-05:00,18.39,0.14,8.42,0.52,clear-day,,0.0,0.0,,1008.32,Clear,18.39,0.0,15.5,214,5.32
2015-10-11 18:00:00-05:00,16.97,0.14,9.19,0.6,clear-night,,0.0,0.0,,1008.65,Clear,16.97,0.0,15.5,215,4.87
2015-10-11 19:00:00-05:00,15.71,0.14,9.04,0.65,clear-night,,0.0,0.0,,1009.2,Clear,15.71,0.0,15.5,217,5.23
2015-10-11 20:00:00-05:00,15.17,0.14,9.02,0.67,clear-night,,0.0,0.0,,1009.44,Clear,15.17,0.0,15.5,210,4.7
2015-10-11 21:00:00-05:00,14.21,0.14,9.38,0.73,clear-night,,0.0,0.0,,1009.47,Clear,14.21,0.0,15.5,217,4.37
2015-10-11 22:00:00-05:00,13.73,0.14,9.62,0.76,clear-night,,0.0,0.0,,1009.61,Clear,13.73,0.0,15.5,219,5.36
2015-10-11 23:00:00-05:00,13.51,0.14,10.13,0.8,clear-night,,0.0,0.0,,1009.54,Clear,13.51,0.0,15.5,223,4.14
2015-10-12 00:00:00-05:00,13.3,0.14,9.97,0.8,clear-night,,0.0,0.0,,1009.62,Clear,13.3,0.0,15.5,236,3.91
2015-10-12 01:00:00-05:00,13.37,0.03,10.26,0.81,clear-night,,0.0,0.0,,1009.73,Clear,13.37,0.0,14.19,238,3.88
2015-10-12 02:00:00-05:00,13.07,0.0,10.11,0.82,clear-night,,0.0,0.0,,1009.45,Clear,13.07,0.0,14.37,247,3.02
2015-10-12 03:00:00-05:00,11.55,0.14,9.62,0.88,clear-night,,0.0,0.0,,1009.33,Clear,11.55,0.0,14.37,216,4.21
2015-10-12 04:00:00-05:00,11.65,0.15,9.82,0.89,clear-night,,0.0,0.0,,1009.3,Clear,11.65,0.0,13.87,225,3.83
2015-10-12 05:00:00-05:00,10.9,0.18,9.31,0.9,clear-night,,0.0,0.0,,1009.53,Clear,10.9,0.0,12.46,217,3.71
2015-10-12 06:00:00-05:00,10.8,0.01,9.39,0.91,clear-day,,0.0,0.0,,1009.63,Clear,10.8,0.0,14.03,226,3.62
2015-10-12 07:00:00-05:00,11.96,0.01,9.89,0.87,clear-day,,0.0,0.0,,1009.83,Clear,11.96,1.0,14.84,223,3.61
2015-10-12 08:00:00-05:00,14.17,0.0,10.54,0.79,clear-day,,0.0,0.0,,1010.21,Clear,14.17,1.0,15.02,222,2.69
2015-10-12 09:00:00-05:00,16.86,0.0,10.49,0.66,clear-day,,0.0,0.0,,1010.39,Clear,16.86,2.0,15.5,222,2.44
2015-10-12 10:00:00-05:00,19.1,0.0,10.61,0.58,clear-day,,0.0,0.0,,1009.88,Clear,19.1,3.0,15.5,208,1.9
2015-10-12 11:00:00-05:00,21.54,0.0,11.07,0.51,clear-day,,0.0,0.0,,1009.38,Clear,21.54,3.0,15.26,196,2.58
2015-10-12 12:00:00-05:00,22.44,0.0,11.36,0.5,clear-day,,0.0,0.0,,1008.55,Clear,22.44,3.0,15.51,167,2.44
2015-10-12 13:00:00-05:00,23.36,0.13,11.33,0.47,clear-day,,0.0,0.0,,1007.89,Clear,23.36,3.0,15.51,177,2.38
2015-10-12 14:00:00-05:00,23.44,0.13,11.37,0.47,clear-day,,0.0,0.0,,1007.25,Clear,23.44,2.0,15.51,172,2.96
2015-10-12 15:00:00-05:00,23.72,0.13,10.67,0.44,clear-day,,0.0,0.0,,1006.99,Clear,23.72,1.0,15.51,187,3.79
2015-10-12 16:00:00-05:00,23.11,0.14,12.16,0.5,clear-day,,0.0,0.0,,1006.86,Clear,23.11,0.0,15.5,186,4.21
2015-10-12 17:00:00-05:00,20.44,0.14,12.82,0.62,clear-day,,0.0,0.0,,1006.83,Clear,20.44,0.0,15.5,188,4.43
2015-10-12 18:00:00-05:00,18.83,0.14,13.07,0.69,clear-night,,0.0,0.0,,1007.17,Clear,18.83,0.0,15.5,187,4.26
2015-10-12 19:00:00-05:00,17.14,0.14,13.71,0.8,clear-night,,0.0,0.0,,1007.5,Clear,17.14,0.0,15.5,190,4.09
2015-10-12 20:00:00-05:00,16.02,0.0,13.59,0.86,clear-night,,0.0,0.0,,1007.03,Clear,16.02,0.0,15.26,193,3.76
2015-10-12 21:00:00-05:00,15.18,0.0,12.78,0.86,clear-night,,0.0,0.0,,1006.94,Clear,15.18,0.0,15.26,203,3.39
2015-10-12 22:00:00-05:00,14.44,0.0,12.41,0.88,clear-night,,0.0,0.0,,1006.84,Clear,14.44,0.0,15.19,186,2.78
2015-10-12 23:00:00-05:00,14.04,0.0,12.41,0.9,clear-night,,0.0,0.0,,1006.32,Clear,14.04,0.0,13.58,179,2.42
2015-10-13 00:00:00-05:00,14.06,0.0,12.39,0.9,clear-night,,0.0,0.0,,1005.99,Clear,14.06,0.0,12.78,184,2.38
2015-10-13 01:00:00-05:00,13.32,0.16,12.33,0.94,clear-night,,0.0,0.0,,1005.92,Clear,13.32,0.0,13.2,170,3.11
2015-10-13 02:00:00-05:00,13.38,0.21,12.51,0.94,clear-night,,0.0,0.0,,1005.42,Clear,13.38,0.0,13.58,167,2.76
2015-10-13 03:00:00-05:00,13.44,0.07,12.72,0.95,clear-night,,0.0,0.0,,1004.6,Clear,13.44,0.0,13.78,170,2.16
2015-10-13 04:00:00-05:00,13.71,0.58,13.01,0.96,partly-cloudy-night,,0.0,0.0,,1004.35,Partly Cloudy,13.71,0.0,9.7,157,1.03
2015-10-13 05:00:00-05:00,14.02,0.27,13.22,0.95,partly-cloudy-night,,0.0178,0.07,rain,1003.71,Partly Cloudy,14.02,0.0,9.64,153,1.13
2015-10-13 06:00:00-05:00,14.02,0.31,13.63,0.98,rain,,0.5207,0.58,rain,1002.99,Light Rain,14.01,0.0,2.82,91,1.42
2015-10-13 07:00:00-05:00,14.61,0.31,14.21,0.98,rain,,1.3665,0.75,rain,1002.29,Rain,14.54,0.0,2.88,68,1.67
2015-10-13 08:00:00-05:00,15.28,,14.68,0.97,rain,,0.2718,0.17,rain,1002.24,Light Rain,15.18,,2.75,107,1.16
2015-10-13 09:00:00-05:00,15.34,,14.61,0.96,rain,,0.4191,0.44,rain,1001.78,Light Rain,15.25,,4.22,327,1.1
2015-10-13 10:00:00-05:00,15.87,0.83,15.23,0.97,rain,,0.6833,0.78,rain,1000.82,Light Rain,15.71,2.0,11.94,14,0.31
2015-10-13 11:00:00-05:00,17.34,0.31,16.07,0.94,rain,,0.2337,0.74,rain,1000.18,Light Rain,17.13,3.0,10.11,192,1.1
2015-10-13 12:00:00-05:00,19.38,0.31,16.94,0.87,partly-cloudy-day,,0.0,0.0,,999.8,Partly Cloudy,19.14,3.0,12.52,170,2.4
2015-10-13 13:00:00-05:00,20.56,0.62,16.61,0.79,partly-cloudy-day,,0.0,0.0,,999.23,Mostly Cloudy,20.4,2.0,15.51,180,3.11
2015-10-13 14:00:00-05:00,21.17,0.12,15.98,0.73,clear-day,,0.0,0.0,,998.52,Clear,21.11,2.0,15.51,190,3.82
2015-10-13 15:00:00-05:00,21.16,0.15,15.77,0.72,clear-day,,0.0,0.0,,998.33,Clear,21.13,1.0,15.51,188,4.9
2015-10-13 16:00:00-05:00,20.63,0.43,15.72,0.74,partly-cloudy-day,,0.0,0.0,,997.69,Partly Cloudy,20.59,0.0,15.51,190,4.53
2015-10-13 17:00:00-05:00,19.85,0.31,16.1,0.8,partly-cloudy-day,,0.0,0.0,,997.51,Partly Cloudy,19.74,0.0,15.06,192,4.86
2015-10-13 18:00:00-05:00,19.42,0.31,16.19,0.82,partly-cloudy-night,,0.0,0.0,,997.77,Partly Cloudy,19.29,0.0,15.51,198,4.83
2015-10-13 19:00:00-05:00,18.73,0.28,16.33,0.87,partly-cloudy-night,,0.0,0.0,,998.18,Partly Cloudy,18.54,0.0,15.51,198,4.81
2015-10-13 20:00:00-05:00,18.45,0.15,16.34,0.89,clear-night,,0.0,0.0,,998.47,Clear,18.26,0.0,15.51,211,4.79
2015-10-13 21:00:00-05:00,17.85,0.2,15.72,0.88,clear-night,,0.0,0.0,,999.14,Clear,17.72,0.0,15.51,223,4.63
2015-10-13 22:00:00-05:00,17.67,0.16,15.39,0.87,clear-night,,0.0,0.0,,999.78,Clear,17.59,0.0,15.19,237,4.35
2015-10-13 23:00:00-05:00,17.11,0.13,14.53,0.85,clear-night,,0.0,0.0,,1000.3,Clear,17.11,0.0,15.51,238,4.05
2015-10-14 00:00:00-05:00,16.9,0.3,13.83,0.82,partly-cloudy-night,,0.0,0.0,,1000.54,Partly Cloudy,16.9,0.0,15.51,260,4.11
2015-10-14 01:00:00-05:00,16.26,0.27,13.12,0.82,partly-cloudy-night,,0.0,0.0,,1000.8,Partly Cloudy,16.26,0.0,15.51,265,3.93
2015-10-14 02:00:00-05:00,15.37,0.01,11.59,0.78,clear-night,,0.0,0.0,,1000.84,Clear,15.37,0.0,14.03,258,4.09
2015-10-14 03:00:00-05:00,14.97,0.01,11.33,0.79,clear-night,,0.0,0.0,,1001.0,Clear,14.97,0.0,15.47,255,3.98
2015-10-14 04:00:00-05:00,14.32,0.02,10.86,0.8,clear-night,,0.0,0.0,,1001.42,Clear,14.32,0.0,13.57,255,3.6
2015-10-14 05:00:00-05:00,13.27,0.03,10.72,0.85,clear-night,,0.0,0.0,,1001.84,Clear,13.27,0.0,13.65,234,4.18
2015-10-14 06:00:00-05:00,13.62,0.14,10.31,0.8,clear-night,,0.0,0.0,,1002.26,Clear,13.62,0.0,14.95,241,4.9
2015-10-14 07:00:00-05:00,14.23,0.16,10.18,0.77,clear-day,,0.0,0.0,,1003.05,Clear,14.23,0.0,15.51,231,4.93
2015-10-14 08:00:00-05:00,15.91,0.13,10.47,0.7,clear-day,,0.0,0.0,,1003.5,Clear,15.91,1.0,15.51,241,4.63
2015-10-14 09:00:00-05:00,17.07,0.15,9.75,0.62,clear-day,,0.0,0.0,,1003.74,Clear,17.07,2.0,15.5,249,4.87
2015-10-14 10:00:00-05:00,18.31,0.37,9.71,0.57,partly-cloudy-day,,0.0,0.0,,1003.71,Partly Cloudy,18.31,2.0,15.5,260,5.42
2015-10-14 11:00:00-05:00,18.66,0.05,9.09,0.54,clear-day,,0.0,0.0,,1003.69,Clear,18.66,3.0,15.5,251,5.72
2015-10-14 12:00:00-05:00,18.84,0.11,9.23,0.54,clear-day,,0.0,0.0,,1003.56,Clear,18.84,3.0,15.51,251,6.03
2015-10-14 13:00:00-05:00,18.61,0.53,9.07,0.54,partly-cloudy-day,,0.0,0.0,,1003.4,Partly Cloudy,18.61,2.0,15.51,243,5.93
2015-10-14 14:00:00-05:00,18.78,0.31,8.97,0.53,partly-cloudy-day,,0.0,0.0,,1003.19,Partly Cloudy,18.78,1.0,15.51,260,5.65
2015-10-14 15:00:00-05:00,18.87,0.31,8.59,0.51,partly-cloudy-day,,0.0,0.0,,1003.52,Partly Cloudy,18.87,1.0,15.51,261,5.19
2015-10-14 16:00:00-05:00,18.33,0.57,8.69,0.53,partly-cloudy-day,,0.0,0.0,,1003.97,Partly Cloudy,18.33,0.0,15.51,270,5.46
2015-10-14 17:00:00-05:00,16.97,0.13,8.98,0.59,clear-day,,0.0,0.0,,1004.81,Clear,16.97,0.0,15.51,275,5.32
2015-10-14 18:00:00-05:00,15.74,0.05,8.41,0.62,clear-night,,0.0,0.0,,1005.8,Clear,15.74,0.0,15.51,278,4.71
2015-10-14 19:00:00-05:00,14.79,0.18,6.41,0.57,clear-night,,0.0,0.0,,1006.6,Clear,14.79,0.0,15.51,284,4.88
2015-10-14 20:00:00-05:00,14.02,0.13,5.31,0.56,clear-night,,0.0,0.0,,1006.99,Clear,14.02,0.0,15.51,286,5.21
2015-10-14 21:00:00-05:00,12.91,0.13,5.0,0.59,clear-night,,0.0,0.0,,1007.74,Clear,12.91,0.0,15.51,284,4.47
2015-10-14 22:00:00-05:00,12.17,0.14,4.72,0.6,clear-night,,0.0,0.0,,1008.18,Clear,12.17,0.0,15.51,294,4.05
2015-10-14 23:00:00-05:00,11.24,0.0,4.92,0.65,clear-night,,0.0,0.0,,1008.72,Clear,11.24,0.0,15.51,299,3.84
2015-10-15 00:00:00-05:00,10.31,0.13,4.79,0.69,clear-night,,0.0,0.0,,1009.39,Clear,10.31,0.0,15.51,311,3.25
2015-10-15 01:00:00-05:00,7.63,0.14,5.01,0.74,clear-night,,0.0,0.0,,1010.05,Clear,9.47,0.0,15.51,322,3.44
2015-10-15 02:00:00-05:00,7.45,0.19,4.74,0.75,clear-night,,0.0,0.0,,1010.31,Clear,8.94,0.0,14.26,329,2.68
2015-10-15 03:00:00-05:00,6.71,0.12,4.61,0.75,clear-night,,0.0,0.0,,1010.4,Clear,8.79,0.0,15.47,337,3.61
2015-10-15 04:00:00-05:00,6.11,0.14,4.37,0.78,clear-night,,0.0,0.0,,1011.0,Clear,8.06,0.0,13.87,328,3.12
2015-10-15 05:00:00-05:00,6.32,0.16,4.81,0.79,clear-night,,0.0,0.0,,1011.82,Clear,8.19,0.0,15.21,291,3.03
2015-10-15 06:00:00-05:00,5.36,0.14,4.29,0.79,clear-night,,0.0,0.0,,1012.17,Clear,7.64,0.0,15.11,293,3.53
2015-10-15 07:00:00-05:00,6.05,0.13,4.45,0.78,clear-day,,0.0,0.0,,1012.65,Clear,8.04,0.0,15.51,286,3.17
2015-10-15 08:00:00-05:00,10.36,0.13,4.91,0.69,clear-day,,0.0,0.0,,1013.52,Clear,10.36,1.0,15.51,295,3.79
2015-10-15 09:00:00-05:00,11.78,0.13,3.96,0.59,clear-day,,0.0,0.0,,1014.08,Clear,11.78,2.0,15.51,286,4.12
2015-10-15 10:00:00-05:00,12.59,0.15,3.01,0.52,clear-day,,0.0,0.0,,1013.9,Clear,12.59,2.0,15.51,291,3.4
2015-10-15 11:00:00-05:00,13.95,0.16,2.89,0.47,clear-day,,0.0,0.0,,1013.69,Clear,13.95,3.0,15.51,276,3.78
2015-10-15 12:00:00-05:00,14.6,0.16,2.94,0.45,clear-day,,0.0,0.0,,1013.2,Clear,14.6,3.0,15.51,258,2.66
2015-10-15 13:00:00-05:00,15.54,0.14,3.03,0.43,clear-day,,0.0,0.0,,1012.41,Clear,15.54,2.0,15.5,258,2.9
2015-10-15 14:00:00-05:00,15.44,0.14,2.36,0.41,clear-day,,0.0,0.0,,1011.99,Clear,15.44,2.0,15.5,259,3.21
2015-10-15 15:00:00-05:00,15.81,0.13,2.97,0.42,clear-day,,0.0,0.0,,1012.35,Clear,15.81,1.0,15.48,238,4.1
2015-10-15 16:00:00-05:00,15.53,0.14,3.67,0.45,clear-day,,0.0,0.0,,1012.3,Clear,15.53,0.0,15.45,228,4.18
2015-10-15 17:00:00-05:00,14.77,0.14,4.72,0.51,clear-night,,0.0,0.0,,1012.5,Clear,14.77,0.0,15.5,210,3.13
2015-10-15 18:00:00-05:00,13.7,0.14,6.09,0.6,clear-night,,0.0,0.0,,1012.96,Clear,13.7,0.0,15.5,204,3.17
2015-10-15 19:00:00-05:00,12.76,0.0,6.17,0.64,clear-night,,0.0,0.0,,1013.25,Clear,12.76,0.0,15.51,214,3.51
2015-10-15 20:00:00-05:00,11.79,0.0,6.29,0.69,clear-night,,0.0,0.0,,1013.19,Clear,11.79,0.0,15.37,212,4.01
2015-10-15 21:00:00-05:00,10.8,0.0,6.38,0.74,clear-night,,0.0,0.0,,1013.38,Clear,10.8,0.0,15.51,221,4.36
2015-10-15 22:00:00-05:00,10.33,0.0,6.42,0.77,clear-night,,0.0,0.0,,1013.21,Clear,10.33,0.0,15.51,225,4.67
2015-10-15 23:00:00-05:00,7.78,0.0,6.31,0.78,clear-night,,0.0,0.0,,1012.85,Clear,9.94,0.0,15.51,220,4.33
2015-10-16 00:00:00-05:00,10.01,0.0,6.34,0.78,clear-night,,0.0,0.0,,1012.37,Clear,10.01,0.0,15.51,224,5.21
2015-10-16 01:00:00-05:00,10.01,0.03,6.7,0.8,clear-night,,0.0,0.0,,1011.75,Clear,10.01,0.0,14.42,221,5.09
2015-10-16 02:00:00-05:00,7.1,0.01,6.45,0.8,clear-night,,0.0,0.0,,1011.01,Clear,9.71,0.0,15.03,219,5.35
2015-10-16 03:00:00-05:00,10.34,0.07,6.58,0.78,clear-night,,0.0,0.0,,1010.48,Clear,10.34,0.0,15.51,209,5.48
2015-10-16 04:00:00-05:00,11.18,0.51,6.73,0.74,partly-cloudy-night,,0.0,0.0,,1009.98,Partly Cloudy,11.18,0.0,15.51,212,4.99
2015-10-16 05:00:00-05:00,11.58,0.18,7.09,0.74,clear-night,,0.0,0.0,,1009.84,Clear,11.58,0.0,15.51,217,5.67
2015-10-16 06:00:00-05:00,11.63,0.27,7.29,0.75,partly-cloudy-night,,0.0,0.0,,1010.07,Partly Cloudy,11.63,0.0,15.51,225,5.14
2015-10-16 07:00:00-05:00,12.17,0.85,7.75,0.74,partly-cloudy-day,,0.0,0.0,,1010.67,Mostly Cloudy,12.17,0.0,15.51,229,5.19
2015-10-16 08:00:00-05:00,12.69,0.18,7.67,0.72,clear-day,,0.0305,0.09,rain,1010.75,Clear,12.69,1.0,15.43,256,5.32
2015-10-16 09:00:00-05:00,12.45,0.31,7.11,0.7,partly-cloudy-day,,0.061,0.18,rain,1010.72,Partly Cloudy,12.45,1.0,15.51,273,6.46
2015-10-16 10:00:00-05:00,13.02,0.6,6.66,0.65,partly-cloudy-day,,0.0,0.0,,1011.18,Mostly Cloudy,13.02,2.0,15.48,276,6.35
2015-10-16 11:00:00-05:00,14.81,0.3,6.22,0.56,partly-cloudy-day,,0.0,0.0,,1011.2,Partly Cloudy,14.81,3.0,16.09,292,6.93
2015-10-16 12:00:00-05:00,15.52,0.3,4.71,0.49,partly-cloudy-day,,0.0,0.0,,1011.05,Partly Cloudy,15.52,3.0,15.51,293,6.71
2015-10-16 13:00:00-05:00,15.62,0.31,4.07,0.46,partly-cloudy-day,,0.0,0.0,,1011.18,Partly Cloudy,15.62,2.0,15.51,292,6.42
2015-10-16 14:00:00-05:00,15.58,0.3,3.52,0.44,partly-cloudy-day,,0.0,0.0,,1011.4,Partly Cloudy,15.58,1.0,15.51,298,6.1
2015-10-16 15:00:00-05:00,15.26,0.27,3.11,0.44,partly-cloudy-day,,0.0,0.0,,1011.79,Partly Cloudy,15.26,1.0,15.51,287,4.63
2015-10-16 16:00:00-05:00,15.39,0.25,3.12,0.44,partly-cloudy-day,,0.0,0.0,,1012.46,Partly Cloudy,15.39,0.0,15.51,282,3.94
2015-10-16 17:00:00-05:00,13.81,0.17,4.28,0.53,clear-night,,0.0,0.0,,1012.96,Clear,13.81,0.0,15.51,279,3.1
2015-10-16 18:00:00-05:00,12.96,0.2,5.62,0.61,clear-night,,0.0,0.0,,1013.92,Clear,12.96,0.0,15.51,264,2.74
2015-10-16 19:00:00-05:00,12.26,0.18,5.96,0.65,clear-night,,0.0,0.0,,1014.41,Clear,12.26,0.0,15.51,273,2.88
2015-10-16 20:00:00-05:00,11.31,0.15,5.71,0.68,clear-night,,0.0,0.0,,1014.4,Clear,11.31,0.0,15.51,266,3.63
2015-10-16 21:00:00-05:00,10.28,0.15,5.57,0.73,clear-night,,0.0,0.0,,1014.47,Clear,10.28,0.0,15.47,286,3.62
2015-10-16 22:00:00-05:00,7.78,0.01,5.44,0.75,clear-night,,0.0,0.0,,1014.57,Clear,9.57,0.0,15.32,291,3.37
2015-10-16 23:00:00-05:00,7.24,0.0,5.46,0.78,clear-night,,0.0,0.0,,1014.55,Clear,9.01,0.0,14.53,279,3.13
2015-10-17 00:00:00-05:00,7.13,0.0,5.51,0.8,clear-night,,0.0,0.0,,1014.3,Clear,8.78,0.0,14.18,275,2.88
2015-10-17 01:00:00-05:00,6.38,0.05,5.54,0.84,clear-night,,0.0,0.0,,1014.47,Clear,8.12,0.0,13.78,251,2.81
2015-10-17 02:00:00-05:00,4.88,0.21,4.77,0.85,clear-night,,0.0,0.0,,1014.19,Clear,7.06,0.0,13.9,237,3.16
2015-10-17 03:00:00-05:00,5.84,0.15,5.19,0.83,clear-night,,0.0,0.0,,1013.84,Clear,7.92,0.0,13.86,271,3.26
2015-10-17 04:00:00-05:00,5.95,0.07,5.04,0.82,clear-night,,0.0,0.0,,1013.77,Clear,7.86,0.0,15.16,253,2.97
2015-10-17 05:00:00-05:00,5.54,0.24,4.92,0.83,clear-night,,0.0,0.0,,1014.23,Clear,7.71,0.0,14.24,262,3.34
2015-10-17 06:00:00-05:00,5.55,0.31,4.84,0.8,partly-cloudy-night,,0.0,0.0,,1014.31,Partly Cloudy,8.07,0.0,15.51,266,4.16
2015-10-17 07:00:00-05:00,5.64,0.86,4.34,0.75,partly-cloudy-day,,0.0,0.0,,1014.48,Mostly Cloudy,8.44,0.0,15.47,278,4.98
2015-10-17 08:00:00-05:00,6.63,0.22,4.07,0.7,clear-day,,0.0,0.0,,1014.93,Clear,9.33,1.0,15.51,273,5.34
2015-10-17 09:00:00-05:00,10.58,0.16,1.65,0.54,clear-day,,0.0,0.0,,1014.69,Clear,10.58,2.0,15.51,275,6.6
2015-10-17 10:00:00-05:00,11.07,0.2,-0.12,0.46,clear-day,,0.0,0.0,,1014.33,Clear,11.07,2.0,15.51,284,7.44
2015-10-17 11:00:00-05:00,11.76,0.2,-0.63,0.42,clear-day,,0.0,0.0,,1014.29,Clear,11.76,3.0,15.51,276,7.08
2015-10-17 12:00:00-05:00,12.01,0.31,-1.39,0.39,partly-cloudy-day,,0.0,0.0,,1014.12,Partly Cloudy,12.01,3.0,15.51,284,6.03
2015-10-17 13:00:00-05:00,12.54,0.29,-1.71,0.37,partly-cloudy-day,,0.0,0.0,,1013.92,Partly Cloudy,12.54,2.0,15.51,283,5.35
2015-10-17 14:00:00-05:00,12.07,0.26,-2.53,0.36,partly-cloudy-day,,0.0,0.0,,1013.93,Partly Cloudy,12.07,1.0,15.51,289,5.92
2015-10-17 15:00:00-05:00,11.87,0.31,-2.31,0.37,partly-cloudy-day,,0.0,0.0,,1014.54,Partly Cloudy,11.87,1.0,15.51,288,5.07
2015-10-17 16:00:00-05:00,11.36,0.55,-2.01,0.39,partly-cloudy-day,,0.0,0.0,,1015.25,Partly Cloudy,11.36,0.0,15.51,289,5.35
2015-10-17 17:00:00-05:00,7.19,0.22,-0.68,0.48,clear-night,,0.0,0.0,,1016.21,Clear,9.83,0.0,15.51,326,5.49
2015-10-17 18:00:00-05:00,6.13,0.0,-0.13,0.54,clear-night,,0.0,0.0,,1017.22,Clear,8.7,0.0,15.51,326,4.6
2015-10-17 19:00:00-05:00,5.15,0.69,-0.33,0.55,partly-cloudy-night,,0.0,0.0,,1018.04,Mostly Cloudy,8.1,0.0,15.51,323,5.16
2015-10-17 20:00:00-05:00,4.58,0.31,-1.1,0.54,partly-cloudy-night,,0.0,0.0,,1018.75,Partly Cloudy,7.54,0.0,15.51,317,4.83
2015-10-17 21:00:00-05:00,3.33,0.31,-0.65,0.6,partly-cloudy-night,,0.0,0.0,,1019.53,Partly Cloudy,6.45,0.0,15.51,318,4.61
2015-10-17 22:00:00-05:00,2.15,0.25,-0.67,0.63,partly-cloudy-night,,0.0,0.0,,1019.93,Partly Cloudy,5.78,0.0,15.51,311,5.35
2015-10-17 23:00:00-05:00,2.44,,-0.73,0.65,clear-night,,0.0,0.0,,1019.91,Clear,5.38,,15.51,316,3.79
2015-10-18 00:00:00-05:00,1.21,0.26,-0.99,0.66,partly-cloudy-night,,0.0,0.0,,1019.81,Partly Cloudy,4.78,0.0,15.51,320,4.72
2015-10-18 01:00:00-05:00,-0.04,0.25,-1.29,0.69,partly-cloudy-night,,0.0,0.0,,1019.74,Partly Cloudy,3.78,0.0,15.51,316,4.72
2015-10-18 02:00:00-05:00,-1.07,0.2,-2.64,0.65,clear-night,,0.0,0.0,,1019.78,Clear,3.22,0.0,15.51,318,5.36
2015-10-18 03:00:00-05:00,-1.27,0.16,-3.62,0.64,clear-night,,0.0,0.0,,1019.95,Clear,2.55,0.0,15.51,318,4.2
2015-10-18 04:00:00-05:00,-2.41,0.17,-4.12,0.64,clear-night,,0.0,0.0,,1020.63,Clear,1.89,0.0,15.51,316,4.74
2015-10-18 05:00:00-05:00,-2.41,0.14,-4.14,0.67,clear-night,,0.0,0.0,,1021.25,Clear,1.31,0.0,15.51,311,3.61
2015-10-18 06:00:00-05:00,-2.96,0.13,-4.28,0.69,clear-night,,0.0,0.0,,1021.89,Clear,0.71,0.0,15.51,308,3.38
2015-10-18 07:00:00-05:00,-3.37,0.16,-4.51,0.67,clear-day,,0.0,0.0,,1022.67,Clear,1.02,0.0,15.47,317,4.53
2015-10-18 08:00:00-05:00,-1.09,0.16,-4.59,0.57,clear-day,,0.0,0.0,,1023.09,Clear,3.06,1.0,15.5,321,4.99
2015-10-18 09:00:00-05:00,0.06,0.16,-6.8,0.44,clear-day,,0.0,0.0,,1023.04,Clear,4.24,2.0,15.51,330,5.71
2015-10-18 10:00:00-05:00,1.7,0.16,-7.75,0.38,clear-day,,0.0,0.0,,1022.65,Clear,5.45,2.0,15.51,347,5.44
2015-10-18 11:00:00-05:00,3.88,0.22,-8.38,0.33,clear-day,,0.0,0.0,,1022.42,Clear,6.72,3.0,15.51,324,4.19
2015-10-18 12:00:00-05:00,4.12,0.28,-8.4,0.32,partly-cloudy-day,,0.0,0.0,,1021.83,Partly Cloudy,6.97,3.0,15.5,326,4.3
2015-10-18 13:00:00-05:00,3.36,0.66,-8.31,0.33,partly-cloudy-day,,0.0,0.0,,1021.67,Mostly Cloudy,6.7,2.0,15.51,320,5.25
2015-10-18 14:00:00-05:00,2.74,0.31,-7.64,0.36,partly-cloudy-day,,0.0076,0.03,rain,1021.71,Partly Cloudy,6.36,1.0,15.21,322,5.67
2015-10-18 15:00:00-05:00,2.82,0.31,-7.23,0.37,partly-cloudy-day,,0.0,0.0,,1022.33,Partly Cloudy,6.21,1.0,15.51,319,5.07
